farmer_id,county,crop_type,farm_size_acres,rainfall_received_mm,soil_quality_score,fertilizer_used,years_insured,previous_claims_3yr,distance_to_market_km,claim_filed
KE-FARM-2234,Kitui,Wheat,2.0,578.1,3,1,4,2,26.3,1
KE-FARM-2235,Nakuru,Beans,1.2,642.0,8,1,6,0,3.0,0
KE-FARM-2236,Trans Nzoia,Wheat,2.2,585.8,10,0,8,3,4.6,0
KE-FARM-2237,Nyandarua,Beans,0.5,635.2,4,1,3,3,41.3,0
KE-FARM-2238,Kitui,Beans,0.5,710.6,4,0,14,1,8.3,0
KE-FARM-2239,Nakuru,Wheat,2.1,321.4,5,1,3,0,6.9,1
KE-FARM-2240,Nyandarua,Sorghum,5.7,771.2,10,1,8,0,6.9,0
KE-FARM-2241,Uasin Gishu,Maize,9.2,572.7,9,1,8,1,11.9,0
KE-FARM-2242,Nyandarua,Sunflower,4.4,844.1,8,0,8,0,30.9,0
KE-FARM-2243,Kitui,Beans,0.5,531.1,7,1,1,1,4.6,0
KE-FARM-2244,Laikipia,Sunflower,4.5,497.8,5,0,8,1,1.9,0
KE-FARM-2245,Kitui,Wheat,4.0,577.7,9,1,8,0,2.0,0
KE-FARM-2246,Nyandarua,Sunflower,6.6,675.0,9,1,2,1,1.0,0
KE-FARM-2247,Meru,Wheat,7.0,558.8,10,1,12,2,8.1,0
KE-FARM-2248,Nakuru,Sunflower,8.1,685.9,10,1,9,1,26.5,0
KE-FARM-2249,Nakuru,Maize,2.1,541.9,2,1,7,1,12.5,0
KE-FARM-2250,Nyandarua,Maize,4.8,605.2,4,0,8,0,49.6,0
KE-FARM-2251,Nakuru,Maize,1.2,935.5,8,0,2,1,24.0,0
KE-FARM-2252,Meru,Maize,29.3,653.6,1,1,4,0,6.8,0
KE-FARM-2253,Kitui,Maize,0.8,665.6,5,1,7,0,6.7,0
KE-FARM-2254,Nakuru,Maize,0.5,379.1,8,0,6,2,9.9,1
KE-FARM-2255,Nyandarua,Wheat,0.6,803.1,2,1,7,0,1.2,0
KE-FARM-2256,Trans Nzoia,Beans,6.0,760.0,2,1,1,0,9.4,0
KE-FARM-2257,Trans Nzoia,Sunflower,2.4,492.8,8,1,8,0,6.2,0
KE-FARM-2258,Uasin Gishu,Maize,2.4,757.0,10,1,13,0,10.3,0
KE-FARM-2259,Nakuru,Wheat,12.4,649.5,9,1,7,1,8.3,0
KE-FARM-2260,Kitui,Wheat,10.1,607.0,7,0,13,2,3.7,0
KE-FARM-2261,Nyandarua,Wheat,1.5,793.6,8,0,4,2,9.4,0
KE-FARM-2262,Nakuru,Beans,0.9,523.2,5,1,1,3,4.6,0
KE-FARM-2263,Laikipia,Sunflower,7.5,491.6,1,1,15,0,2.2,0
KE-FARM-2264,Meru,Beans,9.5,631.1,4,1,8,1,11.2,0
KE-FARM-2265,Nakuru,Sorghum,3.1,679.2,2,1,10,0,3.7,1
KE-FARM-2266,Nakuru,Wheat,4.0,744.9,3,1,7,0,22.0,1
KE-FARM-2267,Trans Nzoia,Sorghum,1.2,577.4,3,1,8,1,2.2,0
KE-FARM-2268,Meru,Maize,6.5,472.5,9,1,10,1,9.2,0
KE-FARM-2269,Nyandarua,Maize,4.0,979.3,10,1,1,0,8.5,0
KE-FARM-2270,Nakuru,Beans,2.8,437.0,4,1,5,1,2.2,0
KE-FARM-2271,Trans Nzoia,Sunflower,0.5,608.3,2,1,9,0,5.8,0
KE-FARM-2272,Uasin Gishu,Sorghum,9.9,717.0,3,0,5,0,11.3,0
KE-FARM-2273,Meru,Sunflower,3.8,772.7,3,0,13,0,3.8,0
KE-FARM-2274,Trans Nzoia,Beans,0.9,514.9,7,1,14,0,1.2,0
KE-FARM-2275,Trans Nzoia,Maize,3.7,318.8,8,1,14,1,9.6,1
KE-FARM-2276,Kitui,Sunflower,4.5,511.5,6,1,10,0,2.5,0
KE-FARM-2277,Trans Nzoia,Sunflower,3.0,729.2,4,1,12,0,11.4,0
KE-FARM-2278,Kitui,Maize,5.1,695.6,6,0,3,0,18.3,0
KE-FARM-2279,Nakuru,Sorghum,3.5,700.5,1,0,9,1,1.3,0
KE-FARM-2280,Nakuru,Maize,11.8,706.7,10,1,13,0,5.8,0
KE-FARM-2281,Uasin Gishu,Sunflower,0.5,801.0,8,1,9,0,5.9,0
KE-FARM-2282,Laikipia,Sorghum,0.5,483.6,1,1,4,1,10.0,0
KE-FARM-2283,Laikipia,Sorghum,0.8,420.3,5,0,4,0,4.1,1
KE-FARM-2284,Laikipia,Maize,4.7,655.6,2,1,11,1,5.4,0
KE-FARM-2285,Kitui,Sunflower,4.1,442.7,6,1,8,0,1.0,0
KE-FARM-2286,Meru,Beans,8.9,410.9,9,1,7,0,1.3,0
KE-FARM-2287,Meru,Sunflower,5.3,783.6,5,1,11,1,8.4,0
KE-FARM-2288,Uasin Gishu,Wheat,2.8,637.6,4,0,5,1,2.4,0
KE-FARM-2289,Meru,Beans,19.2,604.3,2,1,6,1,1.6,1
KE-FARM-2290,Laikipia,Sorghum,1.2,607.4,3,1,15,2,3.9,0
KE-FARM-2291,Laikipia,Beans,7.2,584.1,6,1,3,0,1.8,0
KE-FARM-2292,Trans Nzoia,Sorghum,2.2,782.6,8,1,14,0,1.0,0
KE-FARM-2293,Meru,Sorghum,4.2,372.8,8,0,15,1,3.3,1
KE-FARM-2294,Nakuru,Beans,5.2,366.6,5,1,6,0,1.8,0
KE-FARM-2295,Nakuru,Sorghum,4.0,459.5,5,1,13,0,16.1,0
KE-FARM-2296,Trans Nzoia,Sorghum,0.6,643.4,10,0,8,0,1.0,0
KE-FARM-2297,Trans Nzoia,Wheat,2.3,870.8,3,0,10,1,13.8,0
KE-FARM-2298,Trans Nzoia,Sunflower,3.3,730.4,7,1,14,0,4.8,0
KE-FARM-2299,Nakuru,Sunflower,7.6,688.9,6,0,13,0,11.2,0
KE-FARM-2300,Laikipia,Wheat,2.3,588.0,1,1,11,2,1.0,1
KE-FARM-2301,Trans Nzoia,Beans,10.0,400.1,4,1,9,1,25.3,0
KE-FARM-2302,Uasin Gishu,Maize,2.3,677.2,6,1,3,1,14.6,0
KE-FARM-2303,Kitui,Maize,3.2,903.9,6,1,8,1,1.5,0
KE-FARM-2304,Trans Nzoia,Maize,6.4,564.0,3,0,12,3,2.5,1
KE-FARM-2305,Kitui,Wheat,3.5,515.9,6,0,3,0,10.3,0
KE-FARM-2306,Nyandarua,Wheat,12.9,564.7,10,1,2,0,25.5,0
KE-FARM-2307,Trans Nzoia,Sorghum,4.3,690.0,6,1,5,1,5.9,0
KE-FARM-2308,Nakuru,Maize,3.0,616.8,9,1,14,1,6.6,0
KE-FARM-2309,Meru,Beans,0.5,736.5,9,1,4,1,2.7,0
KE-FARM-2310,Trans Nzoia,Beans,2.1,595.0,2,0,13,1,4.8,0
KE-FARM-2311,Meru,Maize,1.4,563.8,4,0,5,3,3.4,0
KE-FARM-2312,Nyandarua,Maize,5.5,634.4,9,1,6,2,4.3,0
KE-FARM-2313,Uasin Gishu,Maize,0.9,519.1,4,1,15,1,1.0,0
KE-FARM-2314,Meru,Wheat,0.9,861.1,8,0,3,0,1.0,0
KE-FARM-2315,Kitui,Wheat,0.8,723.5,10,0,1,0,11.4,0
KE-FARM-2316,Laikipia,Wheat,0.5,435.0,3,0,15,2,11.5,0
KE-FARM-2317,Trans Nzoia,Sunflower,1.5,488.1,3,0,4,1,4.0,0
KE-FARM-2318,Nyandarua,Beans,8.7,684.8,9,1,6,2,21.7,0
KE-FARM-2319,Nyandarua,Beans,6.0,627.5,10,1,2,1,3.1,0
KE-FARM-2320,Meru,Sorghum,5.3,645.4,8,1,2,1,5.0,0
KE-FARM-2321,Uasin Gishu,Wheat,6.4,571.2,1,1,1,0,13.1,0
KE-FARM-2322,Nakuru,Sunflower,1.3,668.3,10,1,9,1,13.6,0
KE-FARM-2323,Trans Nzoia,Sunflower,8.7,574.7,2,1,3,0,19.7,0
KE-FARM-2324,Nyandarua,Beans,0.6,684.5,3,0,2,1,1.0,0
KE-FARM-2325,Uasin Gishu,Wheat,1.6,716.0,2,1,4,1,2.0,0
KE-FARM-2326,Laikipia,Sorghum,3.5,841.0,3,0,6,3,10.2,1
KE-FARM-2327,Nyandarua,Wheat,0.5,522.8,8,0,1,1,4.1,0
KE-FARM-2328,Uasin Gishu,Maize,5.2,598.3,6,0,9,0,1.0,0
KE-FARM-2329,Nakuru,Wheat,2.0,417.2,7,1,9,3,8.8,0
KE-FARM-2330,Nakuru,Maize,6.1,873.9,10,0,8,2,5.0,0
KE-FARM-2331,Nyandarua,Maize,2.7,303.7,10,0,6,1,4.5,0
KE-FARM-2332,Kitui,Sorghum,0.8,852.4,6,1,4,0,3.1,0
KE-FARM-2333,Nyandarua,Beans,5.3,614.0,1,1,2,1,1.0,0
KE-FARM-2334,Meru,Wheat,1.2,662.8,3,1,8,0,2.0,0
KE-FARM-2335,Trans Nzoia,Maize,2.7,575.1,1,1,7,0,6.4,0
KE-FARM-2336,Uasin Gishu,Wheat,0.5,604.7,10,0,12,1,3.2,0
KE-FARM-2337,Nyandarua,Beans,3.8,688.2,9,0,14,0,20.7,0
KE-FARM-2338,Trans Nzoia,Beans,4.4,354.5,9,1,4,1,1.5,0
KE-FARM-2339,Meru,Sunflower,1.9,502.2,5,1,3,1,20.8,0
KE-FARM-2340,Trans Nzoia,Beans,12.4,473.2,4,1,15,0,5.2,0
KE-FARM-2341,Nyandarua,Sorghum,8.3,667.1,9,1,6,0,3.2,0
KE-FARM-2342,Nakuru,Maize,4.9,600.7,9,1,15,0,3.6,0
KE-FARM-2343,Uasin Gishu,Sunflower,5.0,692.7,3,1,15,1,4.0,0
KE-FARM-2344,Uasin Gishu,Sorghum,1.2,624.7,5,1,1,1,7.1,0
KE-FARM-2345,Nakuru,Wheat,4.3,758.8,3,0,2,2,4.4,0
KE-FARM-2346,Kitui,Maize,0.9,489.0,10,1,7,2,10.4,0
KE-FARM-2347,Nyandarua,Beans,0.6,608.7,2,0,11,0,5.5,0
KE-FARM-2348,Uasin Gishu,Maize,30.0,766.4,1,0,3,0,11.1,1
KE-FARM-2349,Nyandarua,Wheat,3.9,736.4,10,0,14,0,9.3,0
KE-FARM-2350,Meru,Sunflower,2.3,378.1,2,1,13,3,2.8,1
KE-FARM-2351,Nyandarua,Sunflower,1.4,446.8,8,0,1,0,16.8,0
KE-FARM-2352,Trans Nzoia,Sunflower,3.7,587.7,8,0,2,0,16.0,0
KE-FARM-2353,Nakuru,Beans,0.5,564.8,3,1,10,0,45.1,0
KE-FARM-2354,Kitui,Sorghum,0.5,590.2,7,1,10,0,1.9,0
KE-FARM-2355,Nyandarua,Sorghum,0.5,719.4,7,1,14,0,18.8,0
KE-FARM-2356,Kitui,Maize,2.8,643.4,2,1,9,1,20.6,0
KE-FARM-2357,Kitui,Beans,3.7,652.2,9,0,7,1,10.3,0
KE-FARM-2358,Meru,Sunflower,0.5,700.6,3,0,7,1,7.1,0
KE-FARM-2359,Laikipia,Sunflower,5.1,761.1,2,0,14,1,31.5,0
KE-FARM-2360,Nakuru,Wheat,1.0,141.6,3,1,10,0,36.0,1
KE-FARM-2361,Kitui,Wheat,4.6,542.0,2,1,8,4,10.3,0
KE-FARM-2362,Uasin Gishu,Sunflower,16.0,467.6,8,0,15,1,4.5,0
KE-FARM-2363,Trans Nzoia,Sunflower,4.7,671.3,5,0,12,1,17.0,0
KE-FARM-2364,Uasin Gishu,Beans,8.6,530.7,3,1,12,0,1.0,0
KE-FARM-2365,Meru,Sorghum,11.8,611.4,5,1,8,3,3.4,0
KE-FARM-2366,Meru,Wheat,2.7,727.8,8,1,9,1,42.4,0
KE-FARM-2367,Uasin Gishu,Sorghum,4.8,509.6,7,0,2,1,16.8,1
KE-FARM-2368,Nakuru,Beans,7.6,654.4,6,0,14,0,28.1,0
KE-FARM-2369,Uasin Gishu,Sunflower,1.8,833.1,1,1,8,2,9.0,0
KE-FARM-2370,Nyandarua,Sorghum,1.2,724.7,10,1,8,0,5.2,0
KE-FARM-2371,Uasin Gishu,Sunflower,11.7,362.1,1,1,13,2,39.0,1
KE-FARM-2372,Trans Nzoia,Sunflower,5.2,556.2,1,1,5,1,3.7,0
KE-FARM-2373,Trans Nzoia,Maize,1.0,653.4,10,1,5,0,14.2,0
KE-FARM-2374,Laikipia,Sorghum,2.4,682.9,8,1,4,1,8.2,0
KE-FARM-2375,Trans Nzoia,Sorghum,6.4,562.1,8,0,14,0,2.6,0
KE-FARM-2376,Uasin Gishu,Sunflower,3.2,504.0,7,1,5,0,1.0,0
KE-FARM-2377,Trans Nzoia,Beans,4.2,610.2,6,1,2,0,4.8,0
KE-FARM-2378,Nakuru,Maize,5.6,437.0,4,0,2,0,7.9,0
KE-FARM-2379,Kitui,Sunflower,3.9,765.0,1,1,5,0,2.0,0
KE-FARM-2380,Trans Nzoia,Wheat,3.1,880.3,9,1,11,1,5.4,0
KE-FARM-2381,Nyandarua,Wheat,5.5,659.2,1,1,13,0,9.6,0
KE-FARM-2382,Nakuru,Maize,5.2,565.1,4,1,3,0,12.5,0
KE-FARM-2383,Laikipia,Beans,4.0,741.1,3,1,1,1,1.0,0
KE-FARM-2384,Nyandarua,Sunflower,1.8,715.8,7,1,9,0,10.9,0
KE-FARM-2385,Uasin Gishu,Sorghum,2.1,558.7,5,1,2,0,1.0,0
KE-FARM-2386,Kitui,Maize,14.1,592.8,5,1,14,2,1.0,0
KE-FARM-2387,Uasin Gishu,Beans,0.5,508.6,4,1,12,0,1.7,0
KE-FARM-2388,Kitui,Sorghum,1.3,624.7,1,0,14,0,10.6,0
KE-FARM-2389,Kitui,Wheat,2.7,644.8,5,1,10,1,1.0,0
KE-FARM-2390,Uasin Gishu,Wheat,7.2,483.0,4,1,2,0,1.0,0
KE-FARM-2391,Nyandarua,Sorghum,0.7,438.8,10,1,14,1,1.3,0
KE-FARM-2392,Nyandarua,Maize,1.3,401.1,8,0,4,1,29.9,0
KE-FARM-2393,Kitui,Wheat,0.5,662.5,2,1,2,1,23.8,0
KE-FARM-2394,Nyandarua,Sunflower,4.9,598.3,8,1,7,1,1.0,0
KE-FARM-2395,Kitui,Sorghum,1.1,587.5,1,1,15,0,3.6,0
KE-FARM-2396,Kitui,Sorghum,2.0,669.7,4,1,12,0,29.4,0
KE-FARM-2397,Nakuru,Wheat,2.3,464.9,3,1,10,0,1.0,0
KE-FARM-2398,Meru,Maize,8.9,439.5,5,0,15,0,1.0,0
KE-FARM-2399,Nakuru,Sunflower,2.1,636.2,5,1,1,2,1.0,0
KE-FARM-2400,Uasin Gishu,Maize,0.6,340.7,5,0,11,0,37.5,0
KE-FARM-2401,Meru,Beans,3.0,561.2,4,1,2,0,13.6,0
KE-FARM-2402,Trans Nzoia,Beans,13.2,970.0,8,1,11,0,2.4,0
KE-FARM-2403,Uasin Gishu,Wheat,3.7,397.7,3,1,5,0,1.0,0
KE-FARM-2404,Laikipia,Wheat,16.4,535.5,4,1,15,1,33.6,0
KE-FARM-2405,Nakuru,Wheat,7.4,281.6,1,1,2,1,5.5,0
KE-FARM-2406,Nyandarua,Beans,0.5,564.9,7,0,9,1,9.1,0
KE-FARM-2407,Nakuru,Maize,4.3,895.0,1,0,4,0,3.3,0
KE-FARM-2408,Nyandarua,Maize,1.4,670.0,2,1,9,1,14.2,0
KE-FARM-2409,Meru,Wheat,3.3,507.9,7,1,11,1,2.2,0
KE-FARM-2410,Laikipia,Sunflower,1.3,927.2,1,1,12,1,15.5,0
KE-FARM-2411,Meru,Maize,1.7,338.6,3,0,1,2,2.6,1
KE-FARM-2412,Laikipia,Beans,10.3,668.1,6,0,1,3,1.0,0
KE-FARM-2413,Nakuru,Sorghum,0.9,609.7,6,0,1,1,6.5,0
KE-FARM-2414,Nyandarua,Sorghum,8.3,562.9,6,0,14,1,16.8,0
KE-FARM-2415,Meru,Sorghum,0.5,721.1,2,1,4,0,4.9,0
KE-FARM-2416,Laikipia,Sunflower,0.5,422.7,2,0,9,0,1.0,0
KE-FARM-2417,Kitui,Wheat,7.7,646.9,6,1,8,0,8.1,0
KE-FARM-2418,Uasin Gishu,Beans,4.0,627.8,10,0,7,0,11.4,0
KE-FARM-2419,Uasin Gishu,Sunflower,5.5,469.3,5,1,15,0,13.5,0
KE-FARM-2420,Meru,Beans,0.9,892.5,7,1,1,0,5.1,0
KE-FARM-2421,Nyandarua,Beans,3.1,572.7,7,0,3,0,1.0,0
KE-FARM-2422,Kitui,Wheat,5.3,579.2,5,1,9,0,8.8,0
KE-FARM-2423,Meru,Sorghum,3.9,445.8,8,0,15,0,4.0,0
KE-FARM-2424,Nakuru,Wheat,2.6,575.5,10,0,9,2,29.4,0
KE-FARM-2425,Laikipia,Sunflower,12.9,950.2,6,1,5,1,7.0,0
KE-FARM-2426,Nakuru,Sunflower,4.5,562.1,5,1,12,0,6.4,0
KE-FARM-2427,Uasin Gishu,Sunflower,9.5,677.8,4,1,13,0,3.7,0
KE-FARM-2428,Laikipia,Wheat,5.2,742.6,7,1,6,1,4.1,0
KE-FARM-2429,Meru,Beans,5.3,572.8,4,1,11,1,7.2,0
KE-FARM-2430,Nakuru,Beans,0.5,538.6,5,0,13,0,3.7,0
KE-FARM-2431,Trans Nzoia,Maize,1.8,670.8,5,1,6,1,22.3,0
KE-FARM-2432,Nyandarua,Sunflower,7.8,563.8,1,0,10,0,5.8,0
KE-FARM-2433,Kitui,Beans,1.1,550.2,1,1,4,1,3.5,0
KE-FARM-2434,Kitui,Maize,0.5,741.0,3,1,1,0,1.7,0
KE-FARM-2435,Nyandarua,Beans,1.6,589.6,3,0,5,0,11.2,0
KE-FARM-2436,Trans Nzoia,Sunflower,1.0,782.0,2,1,13,1,1.0,0
KE-FARM-2437,Uasin Gishu,Sorghum,10.4,586.2,2,1,1,0,6.0,1
KE-FARM-2438,Laikipia,Sunflower,8.1,402.4,6,1,1,0,8.0,0
KE-FARM-2439,Nyandarua,Wheat,2.8,100.0,1,0,11,0,4.2,1
KE-FARM-2440,Trans Nzoia,Beans,0.5,324.3,6,1,5,1,13.9,0
KE-FARM-2441,Meru,Beans,5.0,350.1,5,1,5,0,11.3,0
KE-FARM-2442,Kitui,Wheat,3.9,640.0,6,0,7,1,35.5,0
KE-FARM-2443,Trans Nzoia,Wheat,14.1,454.3,5,1,2,0,7.1,0
KE-FARM-2444,Uasin Gishu,Sorghum,3.3,303.9,7,0,15,1,7.7,1
KE-FARM-2445,Uasin Gishu,Beans,1.6,580.4,1,0,6,0,2.8,0
KE-FARM-2446,Nakuru,Beans,2.9,437.7,3,1,2,2,4.9,0
KE-FARM-2447,Nyandarua,Sorghum,15.5,669.5,6,1,15,0,1.0,0
KE-FARM-2448,Nakuru,Maize,4.8,665.7,1,1,13,0,11.7,0
KE-FARM-2449,Kitui,Sorghum,4.5,681.6,7,1,10,1,3.7,0
KE-FARM-2450,Trans Nzoia,Sunflower,1.1,216.3,4,0,5,1,7.8,0
KE-FARM-2451,Laikipia,Beans,5.4,606.8,3,0,4,1,2.9,0
KE-FARM-2452,Laikipia,Wheat,5.5,581.8,10,1,11,0,9.7,0
KE-FARM-2453,Uasin Gishu,Sunflower,1.5,416.8,9,0,10,2,5.9,1
KE-FARM-2454,Laikipia,Beans,2.6,279.4,1,1,5,1,6.6,0
KE-FARM-2455,Laikipia,Sorghum,1.4,583.7,8,1,2,0,28.6,0
KE-FARM-2456,Kitui,Sunflower,1.2,759.6,1,0,8,0,12.2,1
KE-FARM-2457,Laikipia,Beans,0.5,212.7,5,0,8,0,3.0,0
KE-FARM-2458,Trans Nzoia,Maize,1.3,475.1,10,1,6,2,7.0,0
KE-FARM-2459,Laikipia,Maize,3.2,619.7,8,1,3,1,6.3,0
KE-FARM-2460,Meru,Wheat,0.5,768.7,6,1,4,0,15.9,0
KE-FARM-2461,Laikipia,Beans,1.3,553.1,7,1,1,0,17.9,0
KE-FARM-2462,Laikipia,Maize,8.5,889.7,8,1,9,3,3.3,0
KE-FARM-2463,Nakuru,Sorghum,3.6,330.7,6,0,10,1,17.2,0
KE-FARM-2464,Trans Nzoia,Beans,3.7,297.5,6,0,5,0,2.0,1
KE-FARM-2465,Uasin Gishu,Sorghum,2.1,752.7,6,1,14,2,14.4,0
KE-FARM-2466,Nakuru,Sorghum,4.5,247.6,5,0,8,0,2.9,1
KE-FARM-2467,Nyandarua,Maize,0.8,669.2,8,0,3,3,3.5,0
KE-FARM-2468,Trans Nzoia,Beans,6.8,555.8,2,1,4,1,19.1,0
KE-FARM-2469,Meru,Sunflower,0.5,464.8,7,1,4,0,5.4,0
KE-FARM-2470,Trans Nzoia,Maize,4.3,536.0,4,0,8,2,46.6,0
KE-FARM-2471,Nyandarua,Maize,1.7,406.6,1,1,15,1,1.6,0
KE-FARM-2472,Nyandarua,Beans,5.5,552.2,5,1,12,0,6.2,0
KE-FARM-2473,Nyandarua,Beans,3.2,602.6,3,0,9,2,13.2,0
KE-FARM-2474,Kitui,Sorghum,2.4,537.6,4,1,3,1,1.0,0
KE-FARM-2475,Uasin Gishu,Beans,0.7,512.3,7,0,7,1,1.6,0
KE-FARM-2476,Laikipia,Sorghum,4.1,638.1,5,1,9,0,1.0,0
KE-FARM-2477,Trans Nzoia,Maize,14.7,848.9,4,0,2,0,49.4,0
KE-FARM-2478,Kitui,Wheat,7.0,560.1,1,1,4,3,14.3,1
KE-FARM-2479,Laikipia,Sunflower,0.5,723.0,6,0,3,2,4.7,1
KE-FARM-2480,Laikipia,Maize,1.9,455.1,10,1,8,1,1.7,0
KE-FARM-2481,Meru,Beans,10.4,399.9,6,1,4,0,1.0,0
KE-FARM-2482,Nyandarua,Sunflower,2.8,668.0,7,1,9,0,7.6,0
KE-FARM-2483,Uasin Gishu,Wheat,4.3,565.0,1,1,1,0,37.3,1
KE-FARM-2484,Meru,Wheat,9.7,769.4,4,0,1,1,11.2,0
KE-FARM-2485,Nakuru,Sorghum,8.3,798.8,9,1,4,1,4.5,0
KE-FARM-2486,Kitui,Sunflower,2.8,725.9,10,0,3,1,6.9,0
KE-FARM-2487,Kitui,Sorghum,2.3,722.6,6,1,3,1,68.2,0
KE-FARM-2488,Uasin Gishu,Maize,1.7,100.0,2,0,10,2,7.3,1
KE-FARM-2489,Laikipia,Sunflower,5.1,666.7,4,1,12,0,33.3,0
KE-FARM-2490,Kitui,Maize,1.4,729.4,6,1,2,0,1.0,0
KE-FARM-2491,Uasin Gishu,Sorghum,1.2,409.2,4,1,14,1,12.8,0
KE-FARM-2492,Kitui,Sunflower,1.8,601.3,10,0,10,0,9.9,0
KE-FARM-2493,Kitui,Sorghum,0.8,443.6,7,1,10,0,11.6,0
KE-FARM-2494,Nyandarua,Sunflower,4.8,754.1,3,1,2,0,8.5,0
KE-FARM-2495,Nakuru,Sorghum,3.8,456.6,6,1,8,2,1.0,1
KE-FARM-2496,Nyandarua,Wheat,2.6,481.1,4,1,1,0,1.6,0
KE-FARM-2497,Nakuru,Sorghum,2.0,530.4,3,1,14,0,25.5,0
KE-FARM-2498,Kitui,Wheat,9.6,937.4,3,1,15,2,2.7,0
KE-FARM-2499,Meru,Sorghum,0.5,750.7,2,0,8,0,49.5,1
KE-FARM-2500,Laikipia,Sunflower,5.9,841.9,3,1,10,0,11.4,0
KE-FARM-2501,Kitui,Sunflower,9.3,328.0,10,0,3,2,5.9,0
KE-FARM-2502,Nakuru,Sunflower,2.4,409.6,1,1,2,0,25.3,0
KE-FARM-2503,Nakuru,Beans,3.2,800.8,3,1,9,0,15.8,0
KE-FARM-2504,Nakuru,Maize,11.6,336.0,9,1,5,1,5.6,1
KE-FARM-2505,Kitui,Sunflower,1.0,499.2,4,1,15,0,1.0,0
KE-FARM-2506,Uasin Gishu,Wheat,2.9,908.3,3,1,14,1,20.3,0
KE-FARM-2507,Meru,Sunflower,2.6,455.5,8,1,5,1,14.5,0
KE-FARM-2508,Uasin Gishu,Beans,1.2,326.9,1,1,13,1,15.6,0
KE-FARM-2509,Laikipia,Wheat,6.8,607.1,5,1,6,1,13.7,0
KE-FARM-2510,Kitui,Beans,9.2,333.0,1,0,4,0,3.2,0
KE-FARM-2511,Nakuru,Wheat,6.1,785.6,7,0,7,2,19.6,1
KE-FARM-2512,Meru,Sorghum,0.9,465.8,5,0,7,1,1.0,0
KE-FARM-2513,Meru,Maize,0.5,435.7,2,1,11,1,2.7,1
KE-FARM-2514,Trans Nzoia,Maize,3.7,604.4,1,1,9,0,1.0,0
KE-FARM-2515,Laikipia,Beans,0.5,539.3,7,0,6,1,1.2,0
KE-FARM-2516,Meru,Maize,4.5,637.9,1,1,13,1,7.6,0
KE-FARM-2517,Kitui,Beans,3.0,678.2,3,1,1,1,1.0,1
KE-FARM-2518,Nakuru,Beans,4.3,567.4,6,1,9,0,2.0,0
KE-FARM-2519,Nakuru,Beans,3.6,425.8,6,1,12,1,2.6,0
KE-FARM-2520,Meru,Maize,2.2,709.6,7,0,13,1,10.7,0
KE-FARM-2521,Uasin Gishu,Beans,0.9,496.0,1,0,10,0,6.3,0
KE-FARM-2522,Laikipia,Maize,1.5,469.6,7,0,9,1,6.1,0
KE-FARM-2523,Nakuru,Beans,3.0,621.4,2,0,5,0,14.6,0
KE-FARM-2524,Meru,Sunflower,4.2,310.7,6,0,7,0,6.1,0
KE-FARM-2525,Nakuru,Beans,6.0,658.6,8,1,1,0,4.3,0
KE-FARM-2526,Meru,Wheat,5.8,629.4,5,0,4,0,32.8,0
KE-FARM-2527,Laikipia,Beans,14.4,768.3,10,0,12,2,1.0,1
KE-FARM-2528,Meru,Sorghum,1.3,524.9,3,0,10,0,3.6,0
KE-FARM-2529,Trans Nzoia,Beans,0.5,798.7,8,1,4,0,9.4,0
KE-FARM-2530,Meru,Wheat,1.7,679.4,8,1,5,1,15.3,0
KE-FARM-2531,Meru,Wheat,5.4,596.0,4,1,6,3,17.0,0
KE-FARM-2532,Kitui,Maize,2.3,872.5,8,0,4,0,1.0,0
KE-FARM-2533,Laikipia,Sunflower,6.8,614.3,5,1,6,2,12.3,0
KE-FARM-2534,Kitui,Beans,3.2,522.2,5,0,10,1,12.7,0
KE-FARM-2535,Meru,Maize,10.6,618.6,3,0,7,1,2.4,1
KE-FARM-2536,Laikipia,Sunflower,11.8,519.2,7,1,3,0,1.2,0
KE-FARM-2537,Trans Nzoia,Beans,0.5,656.0,9,1,9,0,13.9,0
KE-FARM-2538,Laikipia,Sorghum,2.4,798.1,9,1,8,0,2.9,0
KE-FARM-2539,Nakuru,Beans,3.8,598.8,1,1,1,0,1.0,0
KE-FARM-2540,Kitui,Wheat,1.2,613.5,1,1,13,0,2.5,0
KE-FARM-2541,Laikipia,Wheat,2.1,719.7,10,0,2,0,1.0,0
KE-FARM-2542,Trans Nzoia,Sorghum,4.5,778.1,5,1,2,0,2.9,0
KE-FARM-2543,Nyandarua,Maize,1.0,532.1,1,0,10,2,4.1,0
KE-FARM-2544,Meru,Sunflower,3.7,625.9,4,1,9,0,3.2,0
KE-FARM-2545,Laikipia,Beans,4.8,720.3,1,0,12,0,25.2,1
KE-FARM-2546,Meru,Wheat,0.5,649.5,2,1,9,3,2.6,0
KE-FARM-2547,Uasin Gishu,Maize,2.8,320.7,2,1,9,1,6.3,1
KE-FARM-2548,Nakuru,Sorghum,1.2,747.4,4,1,1,2,31.6,0
KE-FARM-2549,Kitui,Wheat,5.2,678.4,8,0,7,2,21.1,1
KE-FARM-2550,Nakuru,Sorghum,0.8,689.1,2,0,15,0,3.7,0
KE-FARM-2551,Uasin Gishu,Beans,8.9,421.2,9,0,12,0,4.0,0
KE-FARM-2552,Uasin Gishu,Sunflower,2.3,622.9,9,1,11,0,9.0,0
KE-FARM-2553,Kitui,Wheat,0.9,726.5,2,1,13,0,25.0,0
