borrower_id,business_type,loan_purpose,loan_amount_ksh,loan_term_months,mpesa_transactions_monthly,mpesa_avg_balance_ksh,prev_loans_repaid,prev_loans_defaulted,group_lending_member,dependants,business_age_months,has_mobile_money_savings,loan_defaulted
MFI-03401,Kiosk Owner,Equipment,8931.0,6,18,274.0,2,0,1,2,18,1,0
MFI-03402,Market Trader,Stock Purchase,63606.0,12,22,1756.0,2,0,0,1,6,1,0
MFI-03403,Market Trader,Business Expansion,45860.0,12,21,,1,1,1,4,35,1,1
MFI-03404,Food Vendor,Business Expansion,27579.0,6,14,467.0,2,0,1,6,21,0,0
MFI-03405,Food Vendor,Medical Emergency,27556.0,6,20,10664.0,1,0,0,1,8,1,0
MFI-03406,Market Trader,School Fees,15424.0,6,22,4632.0,2,0,0,0,51,1,1
MFI-03407,Boda Boda Operator,Stock Purchase,91756.0,6,18,,2,0,1,3,1,0,0
MFI-03408,Jua Kali Artisan,Business Expansion,64967.0,9,17,,0,0,1,3,21,1,0
MFI-03409,Food Vendor,Equipment,15573.0,6,19,1198.0,4,0,1,4,20,0,0
MFI-03410,Jua Kali Artisan,Equipment,37816.0,6,17,,1,0,1,1,17,0,0
MFI-03411,Food Vendor,School Fees,20591.0,3,24,6675.0,1,0,0,3,97,1,0
MFI-03412,Food Vendor,Stock Purchase,13091.0,9,16,14821.0,3,0,1,1,10,0,0
MFI-03413,Food Vendor,Medical Emergency,126039.0,6,20,5041.0,1,0,1,2,11,0,0
MFI-03414,Food Vendor,Medical Emergency,27365.0,9,16,13251.0,0,1,1,1,18,0,0
MFI-03415,Boda Boda Operator,Medical Emergency,18530.0,6,24,4877.0,2,1,1,6,44,0,0
MFI-03416,Boda Boda Operator,Medical Emergency,14014.0,12,12,9238.0,3,0,1,3,16,1,0
MFI-03417,Jua Kali Artisan,Equipment,29936.0,12,22,27420.0,3,1,0,4,32,1,0
MFI-03418,Market Trader,Equipment,6660.0,9,19,8492.0,1,0,0,6,48,1,0
MFI-03419,Jua Kali Artisan,Business Expansion,32150.0,6,19,2363.0,5,0,1,0,11,0,0
MFI-03420,Boda Boda Operator,Business Expansion,95672.0,3,16,6411.0,2,1,1,6,67,0,1
MFI-03421,Boda Boda Operator,Stock Purchase,76254.0,6,19,5438.0,4,0,1,6,25,1,0
MFI-03422,Kiosk Owner,Stock Purchase,53395.0,18,18,,0,0,0,3,103,1,0
MFI-03423,Kiosk Owner,School Fees,150000.0,12,19,2212.0,3,0,0,4,1,1,0
MFI-03424,Food Vendor,Equipment,44578.0,6,21,45822.0,1,0,1,2,15,0,0
MFI-03425,Kiosk Owner,School Fees,17518.0,6,19,3776.0,4,0,0,2,1,0,0
MFI-03426,Market Trader,Medical Emergency,70810.0,3,17,473.0,1,1,0,3,12,0,1
MFI-03427,Jua Kali Artisan,Business Expansion,40448.0,6,12,2604.0,2,0,1,1,36,1,0
MFI-03428,Jua Kali Artisan,Business Expansion,37495.0,12,12,2277.0,0,0,1,2,20,1,0
MFI-03429,Boda Boda Operator,School Fees,46009.0,9,16,3834.0,2,0,0,5,19,0,0
MFI-03430,Jua Kali Artisan,School Fees,26452.0,12,21,,0,0,1,1,6,1,0
MFI-03431,Market Trader,Equipment,150000.0,18,24,2840.0,5,0,0,5,40,1,1
MFI-03432,Kiosk Owner,Medical Emergency,9873.0,6,11,6320.0,1,2,0,3,39,1,1
MFI-03433,Kiosk Owner,Stock Purchase,69764.0,9,23,1287.0,0,0,1,1,5,0,0
MFI-03434,Market Trader,Stock Purchase,40395.0,12,22,,3,0,1,1,1,1,0
MFI-03435,Kiosk Owner,School Fees,52277.0,9,20,5129.0,4,0,0,5,69,1,0
MFI-03436,Food Vendor,School Fees,26791.0,6,25,5829.0,3,0,1,4,32,1,0
MFI-03437,Jua Kali Artisan,School Fees,121925.0,18,24,3296.0,1,0,0,4,8,1,1
MFI-03438,Kiosk Owner,Stock Purchase,73687.0,9,19,6143.0,2,1,0,0,4,0,1
MFI-03439,Jua Kali Artisan,Business Expansion,19612.0,3,16,10585.0,3,0,1,2,21,0,0
MFI-03440,Market Trader,Business Expansion,88935.0,9,22,,1,0,0,3,52,0,1
MFI-03441,Kiosk Owner,Stock Purchase,46173.0,6,24,15249.0,4,1,0,1,5,0,0
MFI-03442,Food Vendor,Business Expansion,22768.0,12,11,5657.0,2,0,0,5,3,1,0
MFI-03443,Food Vendor,Equipment,9376.0,3,14,,1,1,1,5,1,1,0
MFI-03444,Market Trader,School Fees,67173.0,6,14,7519.0,2,0,1,3,10,0,1
MFI-03445,Food Vendor,Medical Emergency,20348.0,6,18,612.0,2,0,1,4,12,0,0
MFI-03446,Market Trader,Medical Emergency,55344.0,12,22,2034.0,3,0,0,5,77,1,0
MFI-03447,Food Vendor,Business Expansion,116942.0,12,14,2153.0,5,1,1,2,8,0,0
MFI-03448,Kiosk Owner,Stock Purchase,18978.0,12,17,2210.0,2,1,0,4,32,1,1
MFI-03449,Jua Kali Artisan,Equipment,106485.0,12,15,1673.0,1,1,1,3,40,1,0
MFI-03450,Jua Kali Artisan,Medical Emergency,14486.0,18,14,15240.0,2,1,1,3,13,1,0
MFI-03451,Boda Boda Operator,Medical Emergency,118947.0,6,24,22320.0,0,2,1,2,5,1,0
MFI-03452,Jua Kali Artisan,Business Expansion,150000.0,12,13,952.0,1,0,1,2,17,1,0
MFI-03453,Food Vendor,Stock Purchase,74594.0,9,19,10846.0,3,1,1,3,19,1,0
MFI-03454,Boda Boda Operator,Medical Emergency,51573.0,12,20,8926.0,0,1,1,6,32,1,1
MFI-03455,Boda Boda Operator,Equipment,74041.0,6,10,45424.0,0,0,0,4,6,0,0
MFI-03456,Kiosk Owner,School Fees,27740.0,9,20,,2,0,0,2,33,1,0
MFI-03457,Kiosk Owner,Stock Purchase,12554.0,6,15,1047.0,0,0,0,2,8,0,0
MFI-03458,Kiosk Owner,School Fees,20093.0,9,17,1043.0,2,1,0,0,2,1,1
MFI-03459,Food Vendor,School Fees,150000.0,18,16,15026.0,3,0,0,0,9,1,0
MFI-03460,Food Vendor,Stock Purchase,14306.0,9,16,2103.0,1,0,1,3,4,1,0
MFI-03461,Food Vendor,Equipment,78227.0,9,22,10098.0,2,0,1,4,84,1,0
MFI-03462,Jua Kali Artisan,Equipment,33230.0,6,21,4782.0,0,0,1,3,34,1,0
MFI-03463,Market Trader,Business Expansion,27290.0,12,16,11944.0,2,0,1,1,11,1,0
MFI-03464,Kiosk Owner,Stock Purchase,140249.0,18,18,,3,0,1,1,13,1,1
MFI-03465,Boda Boda Operator,Stock Purchase,39112.0,3,20,5262.0,2,0,1,3,11,1,0
MFI-03466,Boda Boda Operator,Business Expansion,76585.0,9,20,10804.0,0,1,1,5,8,0,1
MFI-03467,Boda Boda Operator,Equipment,150000.0,9,18,9808.0,6,0,1,4,109,0,0
MFI-03468,Market Trader,Stock Purchase,30722.0,12,5,12872.0,6,0,1,3,4,1,0
MFI-03469,Food Vendor,Stock Purchase,53041.0,9,14,,1,1,0,2,5,0,1
MFI-03470,Food Vendor,School Fees,63807.0,6,15,,1,0,1,4,5,0,0
MFI-03471,Food Vendor,School Fees,28062.0,3,22,4781.0,1,0,0,2,36,1,0
MFI-03472,Boda Boda Operator,Equipment,53833.0,9,23,21309.0,1,0,1,3,20,0,0
MFI-03473,Market Trader,School Fees,89535.0,6,11,50000.0,4,1,0,5,3,1,0
MFI-03474,Jua Kali Artisan,School Fees,67917.0,18,18,20692.0,0,1,1,3,8,0,0
MFI-03475,Market Trader,Equipment,39877.0,9,16,12043.0,1,0,0,3,17,1,0
MFI-03476,Market Trader,Equipment,3617.0,6,24,7692.0,1,0,0,4,45,1,0
MFI-03477,Kiosk Owner,Business Expansion,11420.0,18,30,5079.0,0,0,0,2,5,1,0
MFI-03478,Jua Kali Artisan,Stock Purchase,150000.0,9,14,17396.0,0,0,0,2,2,0,0
MFI-03479,Market Trader,Stock Purchase,16919.0,12,24,6006.0,4,0,0,5,59,0,0
MFI-03480,Jua Kali Artisan,Equipment,92432.0,18,22,3062.0,3,0,1,3,15,1,0
MFI-03481,Market Trader,Equipment,13618.0,12,21,4621.0,2,0,1,5,120,0,0
MFI-03482,Jua Kali Artisan,Medical Emergency,16802.0,18,12,2447.0,2,1,1,5,3,1,1
MFI-03483,Jua Kali Artisan,School Fees,62569.0,6,14,,0,2,0,0,8,1,1
MFI-03484,Jua Kali Artisan,Medical Emergency,125922.0,3,5,888.0,3,0,0,4,5,1,1
MFI-03485,Kiosk Owner,Stock Purchase,61118.0,18,18,5132.0,4,0,0,2,44,1,1
MFI-03486,Food Vendor,Equipment,48304.0,9,24,634.0,2,1,1,5,3,0,1
MFI-03487,Market Trader,Business Expansion,12228.0,12,14,1548.0,3,0,1,1,35,1,0
MFI-03488,Kiosk Owner,Stock Purchase,6619.0,9,13,7848.0,0,0,1,3,16,0,0
MFI-03489,Market Trader,Equipment,25695.0,12,14,2321.0,4,0,1,1,47,1,0
MFI-03490,Market Trader,Stock Purchase,41095.0,3,19,1436.0,1,0,1,5,3,0,1
MFI-03491,Boda Boda Operator,Medical Emergency,34841.0,3,16,1609.0,1,0,1,1,4,1,1
MFI-03492,Boda Boda Operator,Equipment,150000.0,18,19,16219.0,1,0,1,3,46,0,0
MFI-03493,Kiosk Owner,School Fees,10576.0,6,17,,3,0,0,1,17,0,0
MFI-03494,Market Trader,Business Expansion,28460.0,6,20,2134.0,0,1,0,2,9,1,0
MFI-03495,Kiosk Owner,Equipment,138176.0,18,19,8033.0,0,0,0,5,9,1,0
MFI-03496,Food Vendor,Stock Purchase,61123.0,18,16,,2,1,1,5,12,1,0
MFI-03497,Food Vendor,Equipment,15132.0,9,12,11180.0,2,0,1,2,17,1,0
MFI-03498,Boda Boda Operator,School Fees,6173.0,9,22,17641.0,3,0,1,2,1,1,0
MFI-03499,Boda Boda Operator,School Fees,26523.0,18,18,875.0,3,0,0,2,1,0,0
MFI-03500,Kiosk Owner,Equipment,16166.0,6,28,7484.0,3,0,1,1,18,0,0
MFI-03501,Food Vendor,Medical Emergency,25439.0,9,17,5105.0,3,1,0,3,8,0,1
MFI-03502,Food Vendor,Business Expansion,150000.0,12,18,14709.0,0,0,1,4,20,0,0
MFI-03503,Kiosk Owner,Business Expansion,16154.0,12,19,881.0,2,0,1,2,43,1,0
MFI-03504,Food Vendor,School Fees,21645.0,12,18,1361.0,1,0,1,4,8,1,0
MFI-03505,Boda Boda Operator,Stock Purchase,75421.0,12,16,5408.0,3,0,0,4,24,0,0
MFI-03506,Kiosk Owner,School Fees,45958.0,6,12,3733.0,2,1,1,5,19,1,0
MFI-03507,Jua Kali Artisan,Medical Emergency,120455.0,9,14,6989.0,2,0,1,1,7,1,0
MFI-03508,Jua Kali Artisan,School Fees,69908.0,3,19,953.0,3,1,0,4,24,0,1
MFI-03509,Jua Kali Artisan,Medical Emergency,20907.0,3,18,16222.0,0,1,1,5,72,1,1
MFI-03510,Food Vendor,Medical Emergency,54817.0,12,25,5893.0,2,1,1,3,39,0,1
MFI-03511,Boda Boda Operator,Stock Purchase,39860.0,12,19,,0,0,0,3,1,1,0
MFI-03512,Boda Boda Operator,Equipment,8884.0,6,24,4242.0,0,0,1,2,6,1,0
MFI-03513,Food Vendor,Stock Purchase,150000.0,9,15,1558.0,1,0,1,1,10,0,0
MFI-03514,Boda Boda Operator,Stock Purchase,15551.0,3,19,2260.0,1,0,1,1,43,0,0
MFI-03515,Kiosk Owner,Equipment,33320.0,6,12,25348.0,1,0,0,2,23,1,0
MFI-03516,Kiosk Owner,Equipment,24895.0,3,22,5298.0,1,0,0,2,25,1,0
MFI-03517,Food Vendor,Equipment,39872.0,6,19,4956.0,3,0,0,0,19,0,0
MFI-03518,Boda Boda Operator,Stock Purchase,42381.0,9,16,11545.0,1,0,0,3,6,1,0
MFI-03519,Food Vendor,School Fees,57692.0,12,15,2235.0,0,0,1,2,3,1,0
MFI-03520,Boda Boda Operator,School Fees,24821.0,9,20,7555.0,3,0,1,1,5,1,0
MFI-03521,Boda Boda Operator,Stock Purchase,86314.0,18,12,5726.0,2,2,1,4,17,0,1
MFI-03522,Kiosk Owner,Equipment,21096.0,3,18,,0,0,1,5,31,0,1
MFI-03523,Kiosk Owner,Stock Purchase,23732.0,9,19,3022.0,1,2,1,4,82,0,0
MFI-03524,Kiosk Owner,School Fees,9172.0,18,15,,0,1,1,3,115,0,0
MFI-03525,Market Trader,Equipment,43650.0,6,19,8559.0,1,0,1,2,2,1,0
MFI-03526,Food Vendor,Stock Purchase,122511.0,12,22,2302.0,1,0,1,4,104,1,0
MFI-03527,Jua Kali Artisan,School Fees,29778.0,6,17,7867.0,1,0,1,1,11,0,0
MFI-03528,Boda Boda Operator,Equipment,149041.0,18,10,1596.0,1,0,0,3,120,1,0
MFI-03529,Market Trader,Equipment,15182.0,12,17,2459.0,2,0,0,2,29,1,1
MFI-03530,Kiosk Owner,Business Expansion,12257.0,9,24,,3,0,1,1,38,1,0
MFI-03531,Food Vendor,Equipment,110287.0,12,23,6344.0,2,1,0,3,46,1,0
MFI-03532,Boda Boda Operator,School Fees,31720.0,9,17,1667.0,1,1,1,5,4,1,1
MFI-03533,Boda Boda Operator,School Fees,16658.0,6,20,7008.0,1,1,1,1,14,0,0
MFI-03534,Market Trader,Medical Emergency,44814.0,6,20,,0,0,1,3,7,0,0
MFI-03535,Kiosk Owner,School Fees,47387.0,9,29,,1,1,1,4,3,0,0
MFI-03536,Jua Kali Artisan,School Fees,77358.0,9,24,7479.0,0,0,0,2,5,1,0
MFI-03537,Boda Boda Operator,School Fees,27869.0,18,15,1582.0,3,0,0,6,2,1,1
MFI-03538,Kiosk Owner,Equipment,12273.0,9,14,5902.0,3,0,0,1,12,0,0
MFI-03539,Market Trader,Medical Emergency,29178.0,9,30,2281.0,0,0,1,6,6,1,0
MFI-03540,Food Vendor,Medical Emergency,35748.0,6,18,5309.0,2,1,0,4,15,0,1
MFI-03541,Food Vendor,Stock Purchase,89423.0,3,21,7251.0,0,0,1,4,13,1,0
MFI-03542,Market Trader,Stock Purchase,10864.0,3,19,8023.0,2,1,1,1,22,0,0
MFI-03543,Jua Kali Artisan,Medical Emergency,26870.0,9,14,,5,0,1,1,77,1,0
MFI-03544,Food Vendor,Medical Emergency,45921.0,9,10,,0,0,1,1,74,1,0
MFI-03545,Market Trader,Equipment,125043.0,9,15,5145.0,1,0,1,3,51,0,0
MFI-03546,Food Vendor,School Fees,21266.0,18,16,3166.0,3,0,1,3,8,1,0
MFI-03547,Market Trader,Medical Emergency,18945.0,12,17,3231.0,1,0,1,5,52,1,0
MFI-03548,Food Vendor,Business Expansion,61822.0,6,20,1688.0,2,0,1,2,2,1,0
MFI-03549,Jua Kali Artisan,Equipment,5874.0,12,17,7149.0,3,1,1,4,25,1,0
MFI-03550,Market Trader,Stock Purchase,23079.0,18,18,2564.0,2,1,1,2,25,0,0
MFI-03551,Jua Kali Artisan,Equipment,58252.0,6,24,3552.0,3,0,1,6,3,1,0
MFI-03552,Jua Kali Artisan,Medical Emergency,48155.0,12,21,5122.0,1,0,0,2,21,0,0
MFI-03553,Boda Boda Operator,Business Expansion,42691.0,6,21,401.0,3,0,1,1,3,0,0
MFI-03554,Market Trader,Medical Emergency,9778.0,12,19,992.0,1,0,0,2,77,1,1
MFI-03555,Jua Kali Artisan,Stock Purchase,13093.0,9,17,24025.0,4,0,1,1,15,0,0
MFI-03556,Boda Boda Operator,Equipment,106312.0,12,17,1035.0,2,1,0,5,40,1,0
MFI-03557,Boda Boda Operator,Stock Purchase,33674.0,12,19,,0,0,1,4,16,1,0
MFI-03558,Jua Kali Artisan,Medical Emergency,30492.0,9,17,11937.0,1,1,0,5,5,1,0
MFI-03559,Kiosk Owner,Medical Emergency,19309.0,6,16,4826.0,0,0,1,3,3,1,0
MFI-03560,Market Trader,Equipment,36857.0,9,19,,1,0,0,8,10,1,0
MFI-03561,Market Trader,Medical Emergency,24571.0,6,15,11180.0,1,3,1,2,67,1,1
MFI-03562,Kiosk Owner,School Fees,72081.0,18,23,5986.0,3,0,0,2,1,0,0
MFI-03563,Market Trader,Equipment,15630.0,6,26,7252.0,7,2,1,2,10,0,0
MFI-03564,Jua Kali Artisan,Stock Purchase,70818.0,6,18,12754.0,1,0,0,2,17,0,0
MFI-03565,Boda Boda Operator,Business Expansion,135333.0,3,15,7311.0,1,0,0,5,17,1,1
MFI-03566,Boda Boda Operator,Medical Emergency,59532.0,12,20,11533.0,1,2,1,7,6,1,1
MFI-03567,Kiosk Owner,Business Expansion,13532.0,18,13,24559.0,1,0,1,2,12,0,0
MFI-03568,Jua Kali Artisan,Stock Purchase,70047.0,3,17,17237.0,1,0,1,3,1,1,0
MFI-03569,Jua Kali Artisan,Business Expansion,24546.0,6,16,3601.0,2,0,1,4,37,0,0
MFI-03570,Boda Boda Operator,Equipment,23893.0,6,19,,1,0,0,4,65,1,1
MFI-03571,Food Vendor,Stock Purchase,40463.0,12,21,5153.0,2,1,1,7,17,1,0
MFI-03572,Food Vendor,Equipment,29798.0,6,24,39157.0,1,0,1,3,34,0,0
MFI-03573,Market Trader,Equipment,25053.0,6,19,1514.0,1,1,1,3,23,1,0
MFI-03574,Market Trader,Business Expansion,62867.0,6,27,3968.0,3,0,1,7,8,0,0
MFI-03575,Market Trader,School Fees,39832.0,6,14,4293.0,2,0,1,0,38,0,1
MFI-03576,Jua Kali Artisan,Equipment,7868.0,9,24,2104.0,1,1,1,2,15,1,0
MFI-03577,Boda Boda Operator,Equipment,82327.0,18,20,,2,0,1,4,64,0,1
MFI-03578,Jua Kali Artisan,Stock Purchase,94772.0,9,17,2773.0,1,0,0,1,22,1,0
MFI-03579,Kiosk Owner,School Fees,58757.0,6,20,4665.0,2,0,1,4,10,1,0
MFI-03580,Boda Boda Operator,Medical Emergency,61599.0,3,13,4155.0,2,1,1,4,51,0,1
MFI-03581,Boda Boda Operator,Equipment,30398.0,6,17,5082.0,4,1,1,5,23,1,1
MFI-03582,Boda Boda Operator,Stock Purchase,13946.0,18,18,1876.0,2,1,1,1,12,0,1
MFI-03583,Boda Boda Operator,Business Expansion,41861.0,6,18,2956.0,0,1,0,1,30,0,1
MFI-03584,Market Trader,Stock Purchase,125308.0,6,21,4196.0,0,0,1,2,47,1,0
MFI-03585,Boda Boda Operator,School Fees,45172.0,6,6,4750.0,1,0,1,3,1,0,0
MFI-03586,Jua Kali Artisan,Stock Purchase,137202.0,9,18,4954.0,1,0,1,3,8,1,0
MFI-03587,Boda Boda Operator,Medical Emergency,142627.0,6,23,8877.0,1,1,1,3,6,0,1
MFI-03588,Kiosk Owner,Business Expansion,35284.0,9,16,1640.0,1,0,1,1,9,0,0
MFI-03589,Food Vendor,Business Expansion,25059.0,18,14,,0,0,0,1,43,1,0
MFI-03590,Jua Kali Artisan,Equipment,25764.0,3,10,1941.0,0,1,0,2,13,1,0
MFI-03591,Jua Kali Artisan,School Fees,32822.0,3,21,1751.0,1,0,1,2,10,0,0
MFI-03592,Jua Kali Artisan,Business Expansion,16661.0,9,18,6970.0,5,0,1,1,21,1,0
MFI-03593,Market Trader,Business Expansion,56697.0,6,15,,3,0,1,2,7,1,0
MFI-03594,Kiosk Owner,Medical Emergency,78073.0,9,24,2858.0,7,0,1,3,26,0,0
MFI-03595,Boda Boda Operator,Stock Purchase,8263.0,12,23,2717.0,6,0,0,2,1,1,0
MFI-03596,Kiosk Owner,Medical Emergency,150000.0,12,22,1328.0,2,0,1,2,10,0,1
MFI-03597,Boda Boda Operator,School Fees,23803.0,6,13,14069.0,1,0,0,2,16,0,0
MFI-03598,Market Trader,School Fees,28674.0,12,15,4284.0,1,0,0,2,18,0,0
MFI-03599,Food Vendor,Business Expansion,46456.0,9,14,975.0,5,1,1,5,2,1,0
MFI-03600,Market Trader,Equipment,18569.0,12,11,5270.0,1,0,0,2,43,0,0
MFI-03601,Kiosk Owner,Stock Purchase,22636.0,18,17,2295.0,0,0,1,2,12,1,1
MFI-03602,Market Trader,Stock Purchase,18682.0,9,17,,2,1,1,2,14,1,0
MFI-03603,Kiosk Owner,School Fees,36269.0,9,16,13204.0,1,0,1,0,74,1,0
MFI-03604,Kiosk Owner,Medical Emergency,22808.0,6,19,3866.0,2,0,0,4,30,0,0
MFI-03605,Kiosk Owner,Business Expansion,49100.0,3,18,,1,0,1,5,29,1,0
MFI-03606,Market Trader,Stock Purchase,12675.0,12,15,50000.0,1,0,1,5,20,1,0
MFI-03607,Food Vendor,Medical Emergency,51812.0,12,18,19416.0,2,0,0,4,74,1,0
MFI-03608,Boda Boda Operator,Medical Emergency,14741.0,9,20,1706.0,0,0,1,6,107,1,0
MFI-03609,Food Vendor,School Fees,81531.0,12,14,20029.0,2,0,0,3,10,0,1
MFI-03610,Boda Boda Operator,Business Expansion,69578.0,6,16,2770.0,3,0,1,1,21,0,0
MFI-03611,Market Trader,Business Expansion,6559.0,3,12,8098.0,1,0,1,3,1,1,0
MFI-03612,Kiosk Owner,Equipment,71253.0,3,17,19589.0,3,1,0,3,36,0,0
MFI-03613,Boda Boda Operator,Business Expansion,4499.0,9,16,1602.0,3,0,0,3,50,0,0
MFI-03614,Boda Boda Operator,School Fees,14222.0,3,14,5547.0,0,0,0,1,20,1,0
MFI-03615,Market Trader,Medical Emergency,82991.0,12,12,5528.0,6,0,1,4,4,1,0
MFI-03616,Jua Kali Artisan,Stock Purchase,23554.0,12,20,2056.0,0,1,1,2,13,0,0
MFI-03617,Boda Boda Operator,Medical Emergency,126570.0,12,15,801.0,4,1,0,2,24,0,0
MFI-03618,Market Trader,Stock Purchase,63977.0,9,22,10063.0,0,0,1,3,49,1,0
MFI-03619,Food Vendor,Equipment,25762.0,3,20,1194.0,1,0,0,1,24,1,0
MFI-03620,Jua Kali Artisan,Equipment,22955.0,6,15,9425.0,1,0,0,4,31,1,0
MFI-03621,Food Vendor,Equipment,120889.0,6,9,4058.0,2,0,1,6,17,0,0
MFI-03622,Kiosk Owner,Medical Emergency,24756.0,9,20,18766.0,1,0,0,3,18,1,0
MFI-03623,Kiosk Owner,School Fees,8200.0,18,18,1586.0,1,0,1,0,6,0,0
MFI-03624,Boda Boda Operator,Business Expansion,17281.0,12,15,4557.0,0,1,0,1,14,1,0
MFI-03625,Food Vendor,Stock Purchase,40081.0,6,20,,0,0,0,3,15,0,0
MFI-03626,Jua Kali Artisan,School Fees,19373.0,3,7,2418.0,3,0,1,3,1,0,0
MFI-03627,Food Vendor,Business Expansion,150000.0,12,22,25320.0,1,0,1,1,44,1,0
MFI-03628,Market Trader,Stock Purchase,21643.0,9,14,2245.0,2,1,1,6,23,0,0
MFI-03629,Food Vendor,Medical Emergency,22042.0,3,14,5771.0,0,0,1,3,2,1,0
MFI-03630,Boda Boda Operator,Stock Purchase,16512.0,12,18,2095.0,0,0,0,4,58,0,1
MFI-03631,Food Vendor,Medical Emergency,73501.0,9,18,8265.0,0,0,0,3,21,0,0
MFI-03632,Market Trader,Business Expansion,29051.0,12,21,1390.0,4,0,1,2,12,1,0
MFI-03633,Jua Kali Artisan,School Fees,69644.0,12,12,,0,1,0,2,4,0,0
MFI-03634,Kiosk Owner,Stock Purchase,91476.0,9,18,,1,0,1,1,9,1,0
MFI-03635,Market Trader,Business Expansion,48567.0,9,20,2407.0,3,0,1,1,13,1,0
MFI-03636,Market Trader,Equipment,46481.0,9,16,,2,1,0,2,22,1,0
MFI-03637,Kiosk Owner,School Fees,13898.0,3,17,2273.0,3,0,1,4,61,1,0
MFI-03638,Food Vendor,Equipment,10812.0,18,18,5554.0,1,0,1,3,1,0,0
MFI-03639,Boda Boda Operator,Equipment,10971.0,18,12,31462.0,2,1,1,5,10,0,1
MFI-03640,Jua Kali Artisan,School Fees,38482.0,6,15,6307.0,2,0,1,6,8,1,0
MFI-03641,Food Vendor,Stock Purchase,150000.0,12,23,409.0,2,0,0,5,40,0,0
MFI-03642,Kiosk Owner,Business Expansion,23077.0,18,19,37347.0,2,0,1,3,14,1,0
MFI-03643,Boda Boda Operator,School Fees,82448.0,3,18,15001.0,1,0,0,6,27,0,1
MFI-03644,Jua Kali Artisan,Stock Purchase,55283.0,6,13,17826.0,1,0,0,1,26,0,0
MFI-03645,Boda Boda Operator,School Fees,37312.0,9,17,18856.0,4,0,1,4,1,0,0
MFI-03646,Kiosk Owner,School Fees,29895.0,6,16,4471.0,2,0,0,2,9,1,0
MFI-03647,Boda Boda Operator,Stock Purchase,25741.0,18,22,1128.0,2,0,1,5,57,1,0
MFI-03648,Jua Kali Artisan,Equipment,25363.0,6,20,,5,0,1,2,32,1,0
MFI-03649,Food Vendor,Medical Emergency,58941.0,6,21,,1,1,1,1,59,1,0
MFI-03650,Kiosk Owner,Stock Purchase,72288.0,12,16,1176.0,0,0,1,5,22,0,0
MFI-03651,Boda Boda Operator,Medical Emergency,25869.0,12,18,4876.0,2,1,1,1,26,1,0
MFI-03652,Kiosk Owner,Medical Emergency,25587.0,3,19,,3,0,1,2,66,1,0
MFI-03653,Jua Kali Artisan,School Fees,22794.0,6,23,2490.0,1,1,0,3,40,0,1
MFI-03654,Jua Kali Artisan,Stock Purchase,80832.0,3,18,2676.0,2,0,0,3,9,0,0
MFI-03655,Food Vendor,Stock Purchase,73380.0,9,24,50000.0,3,1,1,2,22,0,0
MFI-03656,Jua Kali Artisan,Equipment,118318.0,9,15,12440.0,6,0,1,3,1,0,0
MFI-03657,Food Vendor,Medical Emergency,18969.0,12,21,7701.0,2,0,1,3,55,1,0
MFI-03658,Market Trader,Equipment,22156.0,12,13,,2,0,0,1,51,0,0
MFI-03659,Food Vendor,Business Expansion,136425.0,3,14,8998.0,1,0,1,4,7,1,0
MFI-03660,Boda Boda Operator,Medical Emergency,104731.0,9,17,1606.0,1,1,1,4,7,0,0
MFI-03661,Market Trader,Equipment,16438.0,9,10,1473.0,1,0,1,3,27,1,0
MFI-03662,Jua Kali Artisan,Equipment,17751.0,12,19,4226.0,2,0,1,4,1,0,0
MFI-03663,Boda Boda Operator,Medical Emergency,44472.0,9,13,,3,0,1,4,13,1,1
MFI-03664,Boda Boda Operator,Equipment,98071.0,6,21,40405.0,0,0,0,2,9,1,0
MFI-03665,Boda Boda Operator,Business Expansion,17617.0,18,19,4383.0,1,1,0,2,2,1,0
MFI-03666,Jua Kali Artisan,Stock Purchase,38929.0,18,19,28236.0,3,0,1,4,9,1,0
MFI-03667,Jua Kali Artisan,Business Expansion,86799.0,3,22,7179.0,3,1,0,0,10,1,1
MFI-03668,Boda Boda Operator,Medical Emergency,30875.0,12,14,11257.0,1,0,1,0,41,1,0
MFI-03669,Market Trader,School Fees,34164.0,12,16,258.0,4,0,1,2,40,1,0
MFI-03670,Boda Boda Operator,Medical Emergency,113222.0,9,23,,3,0,0,1,49,0,0
MFI-03671,Jua Kali Artisan,Stock Purchase,25999.0,9,18,2309.0,1,0,0,3,3,1,0
MFI-03672,Jua Kali Artisan,Business Expansion,100150.0,6,17,14942.0,2,1,0,3,5,0,1
MFI-03673,Food Vendor,Equipment,32219.0,6,13,,5,0,0,1,4,0,0
MFI-03674,Kiosk Owner,Equipment,15240.0,6,27,25865.0,3,0,0,6,23,1,0
MFI-03675,Market Trader,School Fees,56690.0,3,21,1029.0,2,1,1,5,8,0,0
MFI-03676,Food Vendor,Business Expansion,22179.0,12,17,1835.0,3,1,1,2,40,0,0
MFI-03677,Kiosk Owner,Equipment,14232.0,3,17,3104.0,1,0,1,3,68,0,0
MFI-03678,Jua Kali Artisan,Medical Emergency,150000.0,3,13,3332.0,1,0,0,9,1,1,1
MFI-03679,Kiosk Owner,Equipment,50790.0,6,10,3520.0,3,0,1,0,15,0,0
MFI-03680,Jua Kali Artisan,Stock Purchase,28137.0,9,14,7162.0,1,0,1,4,89,0,0
